Date,EURUSD=X,GC=F,BTC-USD,AAPL,XOM,V,CL=F
2020-01-01,1.1220825910568237,,7200.17431640625,,,,
2020-01-02,1.1220825910568237,1524.5,6985.47021484375,73.44938659667969,59.038692474365234,187.00746154785156,61.18000030517578
2020-01-03,1.1171437501907349,1549.199951171875,7344.88427734375,72.73532104492188,58.564048767089844,185.5201873779297,63.04999923706055
2020-01-06,1.1161960363388062,1566.199951171875,7769.21923828125,73.31488037109375,59.01371383666992,185.1189727783203,63.27000045776367
2020-01-07,1.1197994947433472,1571.800048828125,8163.6923828125,72.97007751464844,58.53075408935547,184.62974548339844,62.70000076293945
2020-01-08,1.1154738664627075,1557.4000244140625,8079.86279296875,74.1438980102539,57.64807891845703,187.79025268554688,59.61000061035156
2020-01-09,1.1113210916519165,1551.699951171875,7879.0712890625,75.71878814697266,58.089412689208984,189.0915985107422,59.560001373291016
2020-01-10,1.1111111640930176,1557.5,8166.55419921875,75.88996887207031,57.573123931884766,189.60043334960938,59.040000915527344
2020-01-13,1.1116669178009033,1548.4000244140625,8144.1943359375,77.51128387451172,58.122718811035156,191.12686157226562,58.08000183105469
2020-01-14,1.1135733127593994,1542.4000244140625,8827.7646484375,76.46461486816406,57.623085021972656,191.8313446044922,58.22999954223633
2020-01-15,1.113089919090271,1552.0999755859375,8807.0107421875,76.13695526123047,57.531490325927734,195.50070190429688,57.810001373291016
2020-01-16,1.1154004335403442,1549.0,8723.7861328125,77.09066772460938,57.306663513183594,196.62596130371094,58.52000045776367
2020-01-17,1.1139578819274902,1558.800048828125,8929.0380859375,77.94413757324219,57.09016036987305,200.29519653320312,58.540000915527344
2020-01-20,1.1094592809677124,,8657.642578125,,,,
2020-01-21,1.109693169593811,1556.4000244140625,8745.89453125,77.41593933105469,56.27410888671875,202.8294677734375,58.34000015258789
2020-01-22,1.108561396598816,1555.300048828125,8680.8759765625,77.69226837158203,55.94935989379883,203.42637634277344,56.7400016784668
2020-01-23,1.1096439361572266,1564.5999755859375,8406.515625,78.06641387939453,55.5996208190918,202.0760498046875,55.59000015258789
2020-01-24,1.1055220365524292,1571.0999755859375,8445.4345703125,77.84142303466797,55.224910736083984,200.5887908935547,54.189998626708984
2020-01-27,1.1025358438491821,1576.800048828125,8909.8193359375,75.55249786376953,53.90924072265625,197.35000610351562,53.13999938964844
